,word,part
79049,Catholic,JJ
79054,good,JJ
79078,public,JJ
79098,elementary,JJ
79115,major,JJ
79116,Catholic,JJ
79120,firm,JJ
79126,significant,JJ
79170,certain,JJ
79218,possible,JJ
79226,new,JJ
79233,possible,JJ
79242,adequate,JJ
79246,major,JJ
79247,Catholic,JJ
79250,Adequate,JJ
79253,indispensable,JJ
79256,adequate,JJ
79262,adequate,JJ
79295,Catholic,JJ
79300,intangible,JJ
79310,creative,JJ
79313,mature,JJ
79323,Religious,JJ
79327,own,JJ
79335,religious,JJ
79340,academic,JJ
79343,prone,JJ
79370,creative,JJ
79394,necessary,JJ
79421,such,JJ
79425,informal,JJ
79462,actual,JJ
79507,baneful,JJ
79536,difficult,JJ
79540,definitive,JJ
79553,certain,JJ
79566,negative,JJ
79580,advisory,JJ
79583,high-sounding,JJ
79587,real,JJ
79594,academic,JJ
79609,Competent,JJ
79613,versed,JJ
79621,pre-set,JJ
79633,own,JJ
79645,familiar,JJ
79648,useful,JJ
79650,artificial,JJ
79676,clear,JJ
79719,wrong,JJ
79729,only,JJ
79733,Catholic,JJ
79754,religious,JJ
79765,own,JJ
79792,anti-monopoly,JJ
79798,fallacious,JJ
79811,anti-monopoly,JJ
79818,corresponding,JJ
79845,majestic,JJ
79850,rich,JJ
79856,poor,JJ
79870,public,JJ
79913,jurisdictional,JJ
79917,industrial,JJ
79932,trivial,JJ
79958,equivalent,JJ
79968,American,JJ
79987,high,JJ
80048,attributable,JJ
80056,new,JJ
80064,extra,JJ
80068,defective,JJ
80073,new,JJ
80102,ordinary,JJ
80104,necessary,JJ
80134,unresponsive,JJ
80161,anti-monopoly,JJ
80168,recent,JJ
80172,successful,JJ
80173,federal,JJ
80183,electrical,JJ
80188,new,JJ
80192,anti-trust,JJ
80210,anti-trust,JJ
80223,undefined,JJ
80263,foolish,JJ
80264,public,JJ
80311,multi-product,JJ
80324,marginal,JJ
80326,average,JJ
80336,complex,JJ
80347,wide,JJ
80356,heavy,JJ
80357,electrical,JJ
80398,small,JJ
80409,short,JJ
80418,competitive,JJ
80443,unfair,JJ
80469,small,JJ
80506,implicit,JJ
80509,whole,JJ
80529,wide-open,JJ
80553,anti-trust,JJ
80576,marginal,JJ
80640,good,JJ
80646,complete,JJ
80655,past,JJ
80659,anti-trust,JJ
80688,anti-trust,JJ
80702,great,JJ
80718,moral,JJ
80720,logical,JJ
80724,social,JJ
80731,anti-trust,JJ
80738,uncontrolled,JJ
80747,corporate,JJ
80759,criminal,JJ
80775,direct,JJ
80782,great,JJ
80783,protective,JJ
80787,anti-trust,JJ
80800,obvious,JJ
80803,anti-trust,JJ
80815,financial,JJ
80830,fantastic,JJ
80837,fundamental,JJ
80870,occasional,JJ
80871,irrational,JJ
80874,worth,JJ
80886,nominal,JJ
80893,small,JJ
80899,untrammeled,JJ
80909,electrical,JJ
80918,unprecedented,JJ
80920,anti-trust,JJ
80929,unusual,JJ
80939,substitute,JJ
80948,fictitious,JJ
80949,impersonal,JJ
80962,public,JJ
80966,secret,JJ
80983,such,JJ
80986,necessary,JJ
80994,anti-trust,JJ
80997,effective,JJ
80999,rational,JJ
81004,anti-trust,JJ
81008,effective,JJ
81010,rational,JJ
81034,anti-trust,JJ
81043,new,JJ
81055,collective,JJ
81060,plain,JJ
81066,collective,JJ
81070,national,JJ
81075,implicit,JJ
81092,impolitic,JJ
81095,collective,JJ
81116,collective,JJ
81120,basic,JJ
81124,effective,JJ
81144,collective,JJ
81154,gigantic,JJ
81186,legal,JJ
81218,unsupported,JJ
81226,agricultural,JJ
81238,complete,JJ
81245,such,JJ
81250,Human,JJ
81312,common,JJ
81335,ten-hour,JJ
81379,pious,JJ
81385,collective,JJ
81420,officious,JJ
81422,improper,JJ
81476,artificial,JJ
81509,anti-trust,JJ
81522,monopolistic,JJ
81563,anti-trust,JJ
81592,federal,JJ
81602,illegal,JJ
81638,anti-trust,JJ
81662,costly,JJ
81678,anti-trust,JJ
81700,anti-trust,JJ
81744,anti-trust,JJ
81753,collective,JJ
81761,anti-monopoly,JJ
81795,giant,JJ
81801,effective,JJ
81808,famous,JJ
81825,monopolistic,JJ
81850,successful,JJ
81877,anti-trust,JJ
81882,human,JJ
81907,privileged,JJ
81913,anti-trust,JJ
81944,anti-trust,JJ
81957,interstate,JJ
81993,indirect,JJ
82001,three-front,JJ
82005,closed-door,JJ
82020,final,JJ
82058,encouraging,JJ
82111,serious,JJ
82124,new,JJ
82139,blunt,JJ
82141,drastic,JJ
82191,military,JJ
82200,diplomatic,JJ
82246,new,JJ
82269,free,JJ
82284,favorable,JJ
82323,pro-Western,JJ
82346,present,JJ
82361,normal,JJ
82362,precautionary,JJ
82449,Laotian,JJ
82460,foreign,JJ
82471,cautious,JJ
82472,British,JJ
82474,French,JJ
82483,pro-Western,JJ
82504,Laotian,JJ
82515,Political,JJ
82517,economic,JJ
82519,military,JJ
82525,chaotic,JJ
82527,mountainous,JJ
82528,little,JJ
82546,right,JJ
82566,military,JJ
82574,new,JJ
82576,Asian,JJ
82600,Russian,JJ
82603,Chinese,JJ
82640,late,JJ
82677,diplomatic,JJ
82689,important,JJ
82710,future,JJ
82717,northern,JJ
82732,Russian,JJ
82743,Russian,JJ
82750,Russian,JJ
82774,plain,JJ
82779,cold,JJ
82807,cool,JJ
82817,whole,JJ
82821,cold,JJ
82830,ominous,JJ
82846,encouraging,JJ
82875,liberal,JJ
82878,ready,JJ
82897,free,JJ
82900,liberal,JJ
82907,liberal,JJ
82945,political,JJ
82948,favorable,JJ
82953,unspoken,JJ
82960,own,JJ
82961,legislative,JJ
82992,possible,JJ
82997,conservative,JJ
83010,additional,JJ
83015,conservative-liberal,JJ
83030,14-term,JJ
83054,drastic,JJ
83068,dour,JJ
83070,gangling,JJ
83074,choppy,JJ
83090,moderate,JJ
83092,internationalist,JJ
83098,diehard,JJ
83099,conservative,JJ
83106,suspicious,JJ
83109,federal,JJ
83140,anti-Negro,JJ
83170,courtly,JJ
83190,far-out,JJ
83192,Democratic-sponsored,JJ
83199,acceptable,JJ
83203,congressional,JJ
83216,sufficient,JJ
83227,lukewarm,JJ
83231,anti-Kennedy,JJ
83239,unheard,JJ
83242,such,JJ
83247,recent,JJ
83257,prodigal,JJ
83265,unscathed,JJ
83316,anti-Colmer,JJ
83387,effective,JJ
83391,tense,JJ
83393,closed-door,JJ
83410,new,JJ
83457,private,JJ
83482,inferior,JJ
83504,purple,JJ
83507,Unconscionable,JJ
83526,dangerous,JJ
83534,powerful,JJ
83536,conservative,JJ
83540,welcome,JJ
83560,dreadful,JJ
83567,congressional,JJ
83570,federal,JJ
83579,big,JJ
83615,clear,JJ
83640,260-member,JJ
83658,big,JJ
83670,full,JJ
83690,big,JJ
83709,senior,JJ
83714,maverick,JJ
83726,certain,JJ
83769,legislative,JJ
83788,unworkable,JJ
83812,coolheaded,JJ
83828,face-saving,JJ
83835,old,JJ
83838,mad,JJ
83844,proud,JJ
83889,own,JJ
83893,ancient,JJ
83894,liberal-conservative,JJ
83921,big,JJ
83926,necessary,JJ
83936,legislation-delaying,JJ
83941,wide-ranging,JJ
83943,bipartisan,JJ
83948,Democratic,JJ
83953,Republican,JJ
83962,solid,JJ
83976,civil,JJ
83991,notorious,JJ
84011,current,JJ
84012,hard-to-get,JJ
84027,mere,JJ
84086,significant,JJ
84098,new,JJ
84105,new,JJ
84115,previous,JJ
84133,slim,JJ
84151,perennial,JJ
84185,own,JJ
84189,public,JJ
84198,new,JJ
84204,public,JJ
84225,painful,JJ
84226,constitutional,JJ
84235,joint,JJ
84242,official,JJ
84255,sufficient,JJ
84269,tight,JJ
84271,presidential,JJ
84287,sufficient,JJ
84346,small,JJ
84348,trim,JJ
84354,eventual,JJ
84368,harrowing,JJ
84482,splendid,JJ
84498,final,JJ
84513,violent,JJ
84554,short,JJ
84569,2-over-par,JJ
84573,72-hole,JJ
84600,nearby,JJ
84654,even,JJ
84672,good,JJ
84673,straight,JJ
84709,slight,JJ
84764,hasty,JJ
84777,agonizing,JJ
84874,comfortable,JJ
84888,good,JJ
84898,lean,JJ
84900,leathery,JJ
84930,straight,JJ
84937,late,JJ
84945,consecutive,JJ
84979,disappointing,JJ
84984,remarkable,JJ
84988,intact,JJ
85003,three-round,JJ
85024,tall,JJ
85026,deliberate,JJ
85036,long,JJ
85079,three-round,JJ
85097,Long,JJ
85100,erratic,JJ
85104,washed-out,JJ
85105,final,JJ
85111,meteorological,JJ
85137,such,JJ
85216,official,JJ
85238,final,JJ
85263,obvious,JJ
85285,exciting,JJ
85291,long,JJ
85298,final,JJ
85334,undisputed,JJ
85335,financial,JJ
85353,dramatic,JJ
85369,tremendous,JJ
85442,dismal,JJ
85444,drizzly,JJ
85448,good,JJ
85462,skiddy,JJ
85465,moist,JJ
85467,soft,JJ
85473,able,JJ
85498,4-under-par,JJ
85505,early,JJ
85534,clear,JJ
85539,enormous,JJ
85579,spectacular,JJ
85580,young,JJ
85597,shaky,JJ
85611,accurate,JJ
85612,short,JJ
85615,supersensitive,JJ
85628,old,JJ
85633,excellent,JJ
85643,geriatric,JJ
85668,cloudless,JJ
85670,lovely,JJ
85675,gray,JJ
85677,ugly,JJ
85735,numerous,JJ
85754,good,JJ
85767,amateur,JJ
85779,large,JJ
85796,straight,JJ
85815,tidal,JJ
85903,thrilling,JJ
85910,parklike,JJ
85929,similar,JJ
85946,25-foot,JJ
85953,thunderous,JJ
85969,final,JJ
86008,explosive,JJ
86029,personal,JJ
86041,gifted,JJ
86047,difficult,JJ
86054,axiomatic,JJ
86079,bad,JJ
86087,well-played,JJ
86098,contemptuous,JJ
86144,earnest,JJ
86149,superior,JJ
86227,real,JJ
86236,downhill,JJ
86248,poor,JJ
86318,full,JJ
86359,strong,JJ
86436,220-yard,JJ
86462,different,JJ
86465,previous,JJ
86481,three-wood,JJ
86484,proper,JJ
86508,subsequent,JJ
86524,even,JJ
86579,muscular,JJ
86597,tiny,JJ
86599,145-pound,JJ
86613,straight,JJ
86665,ridiculous,JJ
86684,ridiculous,JJ
86694,amiable,JJ
86706,consecutive,JJ
86715,unprecedented,JJ
86719,consecutive,JJ
86743,big,JJ
86799,successive,JJ
86814,lively,JJ
86817,lively,JJ
86830,knock-down,JJ
86834,illegal,JJ
86865,such,JJ
86866,thunderous,JJ
86889,dramatic,JJ
86894,dramatic,JJ
86903,dramatic,JJ
86916,remarkable,JJ
86928,incorrigible,JJ
86932,incredible,JJ
86955,serious,JJ
86978,amazing,JJ
86984,final,JJ
87010,abortive,JJ
87103,real,JJ
87136,present,JJ
87140,full,JJ
87163,great,JJ
87181,spectacular,JJ
87205,new,JJ
87234,official,JJ
87256,ideal,JJ
87329,standard,JJ
87334,important,JJ
87348,certain,JJ
87506,new,JJ
87507,modern,JJ
87526,green,JJ
87564,white,JJ
87574,25-minute,JJ
87660,similar,JJ
87665,scholastic,JJ
87737,blue,JJ
87741,blond,JJ
87748,tall,JJ
87761,muscular,JJ
87766,17-1/2-inch,JJ
87775,huge,JJ
87845,unusual,JJ
87849,intellectual,JJ
87864,delicate,JJ
87865,literary,JJ
87874,sensitive,JJ
87887,public,JJ
87897,private,JJ
87940,surprising,JJ
87958,constant,JJ
87969,cooperative,JJ
87981,outgoing,JJ
87986,outspoken,JJ
88022,dark-haired,JJ
88023,11-year-old,JJ
88066,low,JJ
88106,rare,JJ
88118,dumb,JJ
88135,angry,JJ
88140,own,JJ
88146,angry,JJ
88147,young,JJ
88252,good,JJ
88259,mad,JJ
88267,angry,JJ
88293,good,JJ
88308,own,JJ
88387,afraid,JJ
88421,mutual,JJ
88450,great,JJ
88511,friendly,JJ
88549,right,JJ
88631,complete,JJ
88663,friendly,JJ
88687,immediate,JJ
88705,classic,JJ
88717,fierce,JJ
88745,good,JJ
88757,minor,JJ
88775,brilliant,JJ
88799,major,JJ
88806,100-yard,JJ
88812,high,JJ
88824,swift,JJ
88826,base-stealing,JJ
88835,good,JJ
88870,basic,JJ
88878,ultimate,JJ
88955,startling,JJ
88976,disinterested,JJ
89013,close,JJ
89035,black,JJ
89043,urgent,JJ
89049,mammoth,JJ
89079,tremendous,JJ
89102,able,JJ
89122,fat,JJ
89201,mad,JJ
89204,chic,JJ
89228,senior,JJ
89245,peppery,JJ
89246,annual,JJ
89254,happy,JJ
89256,warless,JJ
89326,necessary,JJ
89349,noncommissioned,JJ
89370,yellow,JJ
89387,Old,JJ
89389,new,JJ
89401,respective,JJ
89408,new,JJ
89435,brotherly,JJ
89461,durable,JJ
89476,hearty,JJ
89483,august,JJ
89518,famous,JJ
89527,current,JJ
89535,real,JJ
89571,private,JJ
89602,old,JJ
89614,current,JJ
89628,toneless,JJ
89673,outstanding,JJ
89686,pro,JJ
89688,amateur,JJ
89694,confident,JJ
89747,balding,JJ
89761,own,JJ
89779,gaudy,JJ
89782,useless,JJ
89791,lazy,JJ
89803,frustrating,JJ
89825,stirling,JJ
89840,enthusiastic,JJ
89845,daily,JJ
89850,Red-prone,JJ
89856,Swiss,JJ
89902,grandiose,JJ
89912,Then,JJ
89917,quick,JJ
89936,good,JJ
89941,kind,JJ
89943,strong,JJ
89946,sly,JJ
89963,transatlantic,JJ
89985,own,JJ
89996,new-rich,JJ
90016,German,JJ
90038,first-class,JJ
90044,fabled,JJ
90060,late,JJ
90068,own,JJ
90069,great,JJ
90074,general,JJ
90095,own,JJ
90120,alive,JJ
90129,big,JJ
90136,modern,JJ
90168,able,JJ
90200,new,JJ
90233,generous,JJ
90247,tough,JJ
90261,splendid,JJ
90291,burglarproof,JJ
90333,special,JJ
90357,40-year-old,JJ
90381,worth,JJ
90455,rid,JJ
90487,bare,JJ
90491,new,JJ
90570,public,JJ
90649,careful,JJ
90725,white,JJ
90768,white,JJ
90778,simple,JJ
90815,evasive,JJ
90858,white,JJ
90873,academic,JJ
90876,good,JJ
90882,real,JJ
90993,mighty,JJ
91005,old,JJ
91012,Such,JJ
91013,academic,JJ
91026,possible,JJ
91054,big,JJ
91059,academic,JJ
91080,own,JJ
91085,bright,JJ
91111,dynamic,JJ
91168,nine-year,JJ
91175,21-year,JJ
91191,experimental,JJ
91196,undergraduate,JJ
91222,old,JJ
91232,lively,JJ
91239,heady,JJ
91259,famous,JJ
91278,able,JJ
91284,unexpected,JJ
91296,rare,JJ
91349,old,JJ
91366,specific,JJ
91411,good,JJ
91440,large,JJ
91458,political,JJ
91460,historical,JJ
91472,ethnic,JJ
91507,major,JJ
91513,innumerable,JJ
91517,separate,JJ
91543,equatorial,JJ
91546,temperate,JJ
91574,large,JJ
91587,difficult,JJ
91609,Belgian,JJ
91610,royal,JJ
91617,own,JJ
91618,private,JJ
91631,national,JJ
91635,Belgian,JJ
91647,unmatched,JJ
91719,due,JJ
91731,Congolese,JJ
91764,economic,JJ
91772,rich,JJ
91821,huge,JJ
91829,Belgian,JJ
91888,various,JJ
91891,agricultural,JJ
91904,heavy,JJ
91912,ruthless,JJ
91932,social,JJ
91939,African,JJ
91947,medical,JJ
91988,adequate,JJ
92000,actual,JJ
92054,hungry,JJ
92061,great,JJ
92086,primary,JJ
92118,technical,JJ
92142,widespread,JJ
92143,secondary,JJ
92175,indefinite,JJ
92180,ready,JJ
92187,political,JJ
92203,native,JJ
92204,intellectual,JJ
92244,unprepared,JJ
92252,large,JJ
92305,unsure,JJ
92373,hard,JJ
92400,guiltless,JJ
92417,political,JJ
92452,small,JJ
92453,independent,JJ
92473,loose,JJ
92477,central,JJ
92509,strong,JJ
92510,central,JJ
92550,final,JJ
92568,provincial,JJ
92605,little,JJ
92608,ethnic,JJ
92642,workable,JJ
92660,bicameral,JJ
92664,universal,JJ
92682,respectable,JJ
92691,internal,JJ
92701,"25,000-man",JJ
92702,Congolese,JJ
92718,white,JJ
92729,able,JJ
92739,reasonable,JJ
92747,wild,JJ
92756,well-armed,JJ
92768,savage,JJ
92771,cannibalistic,JJ
92789,Belgian,JJ
92799,Belgian,JJ
92822,mineral-rich,JJ
92849,new,JJ
92862,military,JJ
92906,Vague,JJ
92915,Belgian,JJ
92925,necessary,JJ
92935,such,JJ
92936,military,JJ
92941,necessary,JJ
92954,technical,JJ
92962,national,JJ
92967,able,JJ
92990,preferable,JJ
93003,African,JJ
93008,nonwhite,JJ
93088,modest,JJ
93099,reluctant,JJ
93112,erratic,JJ
93118,constant,JJ
93156,late,JJ
93178,military,JJ
93194,small,JJ
93261,three-month,JJ
93270,calm,JJ
93295,such,JJ
93301,such,JJ
93320,Congolese,JJ
93336,significant,JJ
93340,local,JJ
93375,uniformed,JJ
93383,large,JJ
93426,entire,JJ
93460,political,JJ
93481,political,JJ
93500,five-month,JJ
93503,civil,JJ
93554,appropriate,JJ
93561,civil,JJ
93574,necessary,JJ
93590,specific,JJ
93616,Belgian,JJ
93619,foreign,JJ
93620,military,JJ
93622,political,JJ
93664,crucial,JJ
93672,unexpected,JJ
93678,new,JJ
93683,personal,JJ
93693,foreign,JJ
93698,High,JJ
93707,thorny,JJ
93745,face-saving,JJ
93782,new,JJ
93796,important,JJ
93800,Tunisian,JJ
93804,whole,JJ
93835,Tunisian,JJ
93869,irreconcilable,JJ
93883,Tunisian,JJ
93912,Latin,JJ
93913,American,JJ
93934,Inter-American,JJ
93976,dapper,JJ
93978,diminutive,JJ
94013,adamant,JJ
94036,Chinese,JJ
94079,foreign,JJ
94111,long,JJ
94119,personal,JJ
94122,foreign,JJ
94154,international,JJ
94163,willing,JJ
94193,great,JJ
94194,four-jet,JJ
94201,routine,JJ
94290,teen-age,JJ
94366,sick,JJ
94402,automatic,JJ
94455,52-year-old,JJ
94466,old,JJ
94486,Peruvian,JJ
94628,old,JJ
94764,large,JJ
94790,submachine,JJ
94866,propeller-driven,JJ
94888,kind,JJ
94970,Cuban,JJ
95037,native,JJ
95046,50-year-old,JJ
95176,big,JJ
95189,inboard,JJ
95248,unarmed,JJ
95265,rear,JJ
95294,unarmed,JJ
95336,young,JJ
95475,unaccustomed,JJ
95548,temporary,JJ
95566,new,JJ
95588,extra,JJ
95618,own,JJ
95623,additional,JJ
95648,urgent,JJ
95664,short,JJ
95735,all-important,JJ
95741,controversial,JJ
95758,legislative,JJ
95762,confident,JJ
95767,intact,JJ
95785,human,JJ
95831,new,JJ
95870,relative,JJ
95883,drab,JJ
95884,all-American,JJ
95887,Individual,JJ
95919,plain,JJ
95920,old,JJ
95938,late,JJ
95947,clear,JJ
95958,right,JJ
95982,French-born,JJ
95994,monthly,JJ
96029,full,JJ
96039,speculative,JJ
96093,new,JJ
96108,outright,JJ
96113,new,JJ
96133,tax-exempt,JJ
96137,tax-exempt,JJ
96142,local,JJ
96178,three-month,JJ
96219,more-than-ordinary,JJ
96255,annual,JJ
96271,true,JJ
96302,annual,JJ
96322,good,JJ
96353,high,JJ
96359,tax-free,JJ
96366,high,JJ
96371,equivalent,JJ
96378,unmarried,JJ
96407,new,JJ
96419,recent,JJ
96420,12-month,JJ
96466,bright,JJ
96477,temporary,JJ
96480,late,JJ
96504,severe,JJ
96585,annual,JJ
96647,bitter,JJ
96698,full,JJ
96710,187-mile,JJ
96724,entire,JJ
96761,initial,JJ
96802,available,JJ
96812,early,JJ
96834,rosy,JJ
96854,costly,JJ
96856,such,JJ
96981,new,JJ
97064,great,JJ
97106,recent,JJ
97131,typical,JJ
97139,steady,JJ
97161,full,JJ
97179,comfortable,JJ
97195,break-even,JJ
97200,American,JJ
97218,serious,JJ
97290,modern,JJ
97333,skilled,JJ
97354,infrequent,JJ
97378,tough,JJ
97390,special,JJ
97406,late,JJ
97448,modern,JJ
97451,modern,JJ
97457,design-conscious,JJ
97459,sales-conscious,JJ
97461,advertising-conscious,JJ
97470,foreign,JJ
97481,foreign,JJ
97502,foreign,JJ
97520,new,JJ
97525,Foreign,JJ
97530,severe,JJ
97532,certain,JJ
97538,new,JJ
97542,competitive,JJ
97553,international,JJ
97558,significant,JJ
97560,American,JJ
97566,Important,JJ
97577,international,JJ
97581,big,JJ
97582,textile-importing,JJ
97584,textile-exporting,JJ
97601,worth,JJ
97618,textile,JJ
97622,less-developed,JJ
97655,international,JJ
97680,possible,JJ
97696,certain,JJ
97707,specific,JJ
97712,textile-producing,JJ
97744,certain,JJ
97765,happy,JJ
97800,big,JJ
97816,Spanish,JJ
97818,Portuguese,JJ
97822,British,JJ
97833,similar,JJ
97837,British,JJ
97840,similar,JJ
97854,bilateral,JJ
97859,textile-producing,JJ
97883,Gradual,JJ
97904,international,JJ
97913,important,JJ
97941,competitive,JJ
97960,American,JJ
97974,new,JJ
97981,feasible,JJ
97983,Special,JJ
97986,new,JJ
97998,new,JJ
98010,national,JJ
98041,British,JJ
98092,cheap,JJ
98096,foreign,JJ
98107,British,JJ
98123,Welsh,JJ
98129,able,JJ
98137,foreign,JJ
98157,Welsh,JJ
98163,nearby,JJ
98169,cheap,JJ
98172,high,JJ
98177,widespread,JJ
98182,wide,JJ
98186,attactive,JJ
98200,British,JJ
98205,narrow,JJ
98208,deep,JJ
98221,Welsh,JJ
98225,Communist-led,JJ
98240,American,JJ
98263,British,JJ
98267,unprofitable,JJ
98270,large,JJ
98290,five-cent,JJ
98307,sorry,JJ
98325,afraid,JJ
98339,ever-present,JJ
98399,small,JJ
98407,inadequate,JJ
98411,high,JJ
98451,small,JJ
98468,severe,JJ
98492,local,JJ
98497,annual,JJ
98510,co-operative,JJ
98528,financial,JJ
98541,county-wide,JJ
98543,regional,JJ
98558,co-operative,JJ
98579,large,JJ
98613,upper,JJ
98629,large,JJ
98654,ample,JJ
98680,legislative,JJ
98720,right,JJ
98727,additional,JJ
98744,annual,JJ
98751,substantial,JJ
98762,clear,JJ
98764,individual,JJ
98783,wary,JJ
98789,large,JJ
98791,well-stocked,JJ
98815,great,JJ
98818,small,JJ
98833,cooperative,JJ
98838,radical,JJ
98862,local,JJ
98868,financial,JJ
98872,own,JJ
98885,additional,JJ
98888,available,JJ
98905,obvious,JJ
98929,enthusiastic,JJ
98937,distant,JJ
98956,co-operative,JJ
98964,central,JJ
99000,central,JJ
99017,universal,JJ
99029,maximum,JJ
99033,basic,JJ
99055,extra,JJ
99070,certain,JJ
99127,inclusive,JJ
99141,major,JJ
99152,constant,JJ
99167,metropolitan,JJ
99182,individual,JJ
99185,adequate,JJ
99188,everyday,JJ
99199,central,JJ
99221,major,JJ
99229,central,JJ
99249,Basic,JJ
99273,local,JJ
99296,present,JJ
99305,important,JJ
99309,entire,JJ
99313,available,JJ
99321,interlibrary,JJ
99389,particular,JJ
99412,social,JJ
99415,pure,JJ
99456,foreign,JJ
99472,available,JJ
99477,local,JJ
99483,local,JJ
99494,new,JJ
99499,Public,JJ
99531,comprehensive,JJ
99534,Local,JJ
99542,new,JJ
99565,able,JJ
99573,available,JJ
99576,individual,JJ
99598,clerical,JJ
99604,central,JJ
99633,experimental,JJ
99641,local,JJ
99653,recent,JJ
99657,available,JJ
99684,suitable,JJ
99688,young,JJ
99702,such,JJ
99730,audio-visual,JJ
99742,effective,JJ
99759,primary,JJ
99784,well-planned,JJ
99799,individual,JJ
99805,frequent,JJ
99814,central,JJ
99833,new,JJ
99856,pre-school,JJ
99887,busy,JJ
99903,interlibrary,JJ
99914,public,JJ
99935,cooperative,JJ
99946,promotional,JJ
99959,central,JJ
99979,monthly,JJ
100027,maximum,JJ
100042,general,JJ
100047,patient,JJ
100109,sorry,JJ
100129,free,JJ
100143,great,JJ
100147,recent,JJ
100155,own,JJ
100174,apparent,JJ
100192,entire,JJ
100225,important,JJ
100229,cultural,JJ
100248,discriminating,JJ
100279,scientific,JJ
100288,cultural,JJ
100290,spiritual,JJ
100310,fundamental,JJ
100375,such,JJ
100394,critical,JJ
100418,public,JJ
100425,inadequate,JJ
100465,elementary,JJ
100513,public,JJ
100617,historic,JJ
100635,final,JJ
100682,crisis-to-crisis,JJ
100695,financial,JJ
100708,good,JJ
100715,good,JJ
100724,future,JJ
100799,such,JJ
100800,major,JJ
100808,penal,JJ
100819,outright,JJ
100827,token,JJ
100868,usual,JJ
100871,silly,JJ
100896,entire,JJ
100902,good,JJ
100928,real,JJ
100929,economic,JJ
100931,fiscal,JJ
100933,social,JJ
100943,political,JJ
100969,financial,JJ
100981,good,JJ
100994,old,JJ
101013,alive,JJ
101023,inattentive,JJ
101058,aware,JJ
101061,penetrating,JJ
101064,expert,JJ
101070,public,JJ
101085,complex,JJ
101090,available,JJ
101102,willing,JJ
101118,great,JJ
101139,industrial,JJ
101156,northwest,JJ
101174,own,JJ
101203,full-time,JJ
101215,five-member,JJ
101227,industrial,JJ
101234,abundant,JJ
101256,area-wide,JJ
101266,go-it-alone,JJ
101287,massive,JJ
101292,grave,JJ
101306,own,JJ
101321,sound,JJ
101328,American,JJ
101331,nuclear,JJ
101338,American,JJ
101343,nuclear,JJ
101359,nuclear,JJ
101372,nuclear,JJ
101379,diplomatic,JJ
101392,nuclear,JJ
101397,ultimate,JJ
101413,considerable,JJ
101419,nuclear,JJ
101424,American,JJ
101425,military,JJ
101429,conventional,JJ
101440,nuclear,JJ
101451,military,JJ
101491,minimum,JJ
101497,new,JJ
101506,beefed-up,JJ
101507,industrial,JJ
101515,essential,JJ
101517,such,JJ
101532,such,JJ
101543,due,JJ
101551,sound,JJ
101552,fiscal,JJ
101574,public,JJ
101611,new,JJ
101628,British,JJ
101645,American,JJ
101667,economic,JJ
101687,large,JJ
101699,good,JJ
101708,sufficient,JJ
101709,electrical,JJ
101718,normal,JJ
101725,rapid,JJ
101731,mental,JJ
101772,additional,JJ
101773,half-million,JJ
101791,sizable,JJ
101886,fiscal,JJ
101902,national,JJ
101917,mental,JJ
101923,low,JJ
101939,ill,JJ
101954,true,JJ
101957,intensive,JJ
101997,careful,JJ
102003,possible,JJ
102013,helpful,JJ
102015,inadequate,JJ
102029,repulsive,JJ
102033,good,JJ
102041,blood-thirsty,JJ
102057,even-handed,JJ
102093,great,JJ
102136,countless,JJ
102142,democratic,JJ
102147,such,JJ
102160,poetic,JJ
102168,own,JJ
102171,new,JJ
102176,Venezuelan,JJ
102184,Dominican,JJ
102188,Venezuelan,JJ
102201,recent,JJ
102210,classical,JJ
102220,benevolent,JJ
102225,oppressive,JJ
102231,good,JJ
102239,public,JJ
102241,such,JJ
102280,personal,JJ
102290,political,JJ
102359,good,JJ
102372,own,JJ
102391,numerous,JJ
102411,diplomatic,JJ
102424,ideological,JJ
102432,conservative,JJ
102452,considerable,JJ
102456,tacit,JJ
102494,Dominican,JJ
102499,democratic,JJ
102502,precious,JJ
102511,alternative,JJ
102522,able,JJ
102531,free,JJ
102535,great,JJ
102544,Communist-type,JJ
102562,Dominican,JJ
102576,democratic,JJ
102582,genuine,JJ
102583,representative,JJ
102631,new,JJ
102646,such,JJ
102647,express,JJ
102679,Such,JJ
102684,difficult,JJ
102700,attractive,JJ
102749,present,JJ
102779,free,JJ
102863,special,JJ
102872,entire,JJ
102878,joint,JJ
102902,American,JJ
102904,British,JJ
102907,French,JJ
102935,present,JJ
102936,administrative,JJ
102982,German,JJ
103038,gratuitous,JJ
103073,provocative,JJ
103076,juvenile,JJ
103084,British,JJ
103130,fundamental,JJ
103141,quadripartite,JJ
103174,diplomatic,JJ
103179,illegal,JJ
103195,stray,JJ
103212,unarmed,JJ
103234,trivial,JJ
103237,official,JJ
103241,such,JJ
103250,step-by-step,JJ
103292,future,JJ
103328,mobile,JJ
103329,brown,JJ
103335,dusty-green,JJ
103340,even,JJ
103342,seamless,JJ
103346,vast,JJ
103347,sun-bleached,JJ
103358,American,JJ
103376,American,JJ
103405,endless,JJ
103413,whole,JJ
103418,abundant,JJ
103452,northeast,JJ
103478,moth-eaten,JJ
103482,Wooded,JJ
103498,unfenced,JJ
103500,unplowed,JJ
103502,unbroken,JJ
103520,impressive,JJ
103521,ecological,JJ
103523,statistical,JJ
